616000,620000,609000,614000,349779,214883,5,2000,190,613200,601400,598516.6667,601253.9683,1,1,1,1,1,1,616000,616000,673000,613500,663000,-401965.368,1604765.368,-2.94E-05,1.21E+08,2.014445661,2.014374674,100.1304631,102.0951114,102.5869511,102.1199081,-0.001092452,626080,638062.4,663066.7624,-5.26E-04,-9.99E-04,-0.324675325
617000,622000,607000,607000,331499,203467,5,7000,68,611600,601750,597950,601343.75,1,1,1,1,1,1,616000,616000,673000,609500,663000,-401615.368,1605115.368,-2.96E-05,1.22E+08,2.005991957,2.005962929,99.24787443,100.8724553,101.5135045,100.9406018,-0.001055688,626240,638840,662799.2539,-4.03E-04,-8.86E-04,-1.620745543
610000,611000,600000,605000,344119,208176,5,2000,135,611400,602800,597150,601400,1,1,1,1,1,1,616000,616000,673000,609500,663000,-400565.368,1606165.368,-2.97E-05,1.22E+08,2.003590371,2.003573081,98.95322211,100.3649635,101.3145776,100.5986033,-0.00102136,626520,639667.2,662614.8125,-2.78E-04,-7.68E-04,-0.819672131
618000,622000,614000,618000,394115,243790,2,13000,114,612000,604600,596766.6667,601651.5152,1,1,1,1,1,1,618000,618000,673000,610000,663000,-398765.368,1607965.368,-3.02E-05,1.24E+08,2.017354021,2.017270746,100.9803922,102.2163414,103.5580629,102.7172681,-9.88E-04,627200,640539.2,662513.0683,-1.54E-04,-6.47E-04,0
630000,647000,629000,644000,776523,496937,2,26000,130,617600,607800,596866.6667,602283.5821,1,1,1,1,1,1,644000,644000,673000,610500,663000,-395565.368,1611165.368,-3.15E-05,1.30E+08,2.043420426,2.043215608,104.2746114,105.9559065,107.8967944,106.9263747,-9.57E-04,628720,641472,662493.3293,-2.98E-05,-5.25E-04,2.222222222
650000,665000,647000,658000,754939,496497,2,14000,176,626400,610800,597433.3333,603102.9412,1,1,1,1,1,1,658000,658000,673000,608000,663000,-392565.368,1614165.368,-3.32E-05,1.37E+08,2.054025044,2.053780759,105.0446999,107.7275704,110.1378118,109.1024359,-9.28E-04,630720,642494.4,662557.6304,9.71E-05,-4.01E-04,1.230769231
660000,668000,655000,657000,367493,242594,5,1000,50,636400,613800,597883.3333,603884.058,1,1,1,1,1,1,658000,658000,673000,608000,663000,-389565.368,1617165.368,-2.22E-05,9.16E+07,1.667611193,1.669081905,103.2369579,107.0381232,109.8876592,108.7957185,-9.01E-04,632680,643603.2,662707.9475,2.27E-04,-2.77E-04,-0.454545455
648000,658000,648000,658000,393161,256941,2,1000,150,647000,617300,598366.6667,604657.1429,1,1,1,1,1,1,658000,658000,673000,608000,663000,-386065.368,1620665.368,-1.16E-05,4.80E+07,1.521563069,1.524726996,101.7001546,106.5932286,109.9660186,108.8220007,-8.76E-04,635000,644803.2,662945.0202,3.58E-04,-1.51E-04,1.543209877
654000,658000,644000,646000,294230,190686,5,12000,67,652600,619700,598866.6667,605239.4366,1,1,1,1,1,1,658000,658000,673000,608000,663000,-383665.368,1623065.368,-3.76E-06,1.60E+07,1.324932854,1.333440616,98.98866074,104.243989,107.8704219,106.7346179,-8.52E-04,637480,646088,663267.0983,4.86E-04,-2.49E-05,-1.22324159
639000,641000,631000,637000,355650,225913,5,9000,92,651200,621600,599150,605680.5556,1,1,1,1,1,1,658000,658000,672500,608000,663000,-381765.368,1624965.368,2.01E-06,-7648212.84,0.464571877,0.522605457,97.81941032,102.4774775,106.3172828,105.170951,-8.30E-04,639680,647449.6,663672.6964,6.12E-04,1.02E-04,-0.312989045
642000,651000,639000,646000,320356,207400,2,9000,115,648800,623700,599550,606232.8767,1,1,1,1,1,1,658000,658000,670500,608000,663000,-379665.368,1627065.368,9.06E-06,-3.66E+07,5.503684847,5.781079096,99.56843403,103.5754369,107.7474773,106.5597108,-8.08E-04,642320,648904,664161.0678,7.36E-04,2.28E-04,0.62305296
650000,652000,643000,643000,214444,138809,5,3000,78,646000,625850,600066.6667,606729.7297,1,1,1,1,1,1,658000,658000,670500,608000,663000,-377515.368,1629215.368,1.52E-05,-6.19E+07,2.681983182,2.693276463,99.53560372,102.7402732,107.1547606,105.9779946,-7.88E-04,644120,650352,664723.56,8.47E-04,3.53E-04,-1.076923077
652000,661000,650000,660000,309598,203646,2,17000,217,646400,628450,600966.6667,607440,1,1,1,1,1,1,660000,660000,670500,608000,663000,-374915.368,1631815.368,2.40E-05,-9.77E+07,2.571508872,2.577097968,102.1039604,105.020288,109.8230628,108.6527064,-7.68E-04,646640,651830.4,665354.048,9.48E-04,4.76E-04,1.226993865
